"Tpeak,v","TTP,t,v","dT/dtMax,v","dT/dtMax,v","Tdur,v","Trest,v","Dlambda,v"
33.9493,86.0,1.12674,-0.4234,229.0,1.46056e-05,15.7346
28.3884,49.0,1.46436,-0.4052,248.0,0.00330147,10.4329
29.9764,122.0,0.784805,-0.23145,401.0,0.216178,12.3754
26.9453,60.0,1.10576,-0.3109,255.0,0.00272562,9.88036
23.8252,78.0,0.734325,-0.1812,334.0,0.00579461,8.20288
26.8075,83.0,0.903175,-0.1959,295.0,0.00963055,9.98691
38.1818,84.0,1.75831,-0.1679,507.0,0.17251,22.2221
35.199,50.0,1.6307,-0.47675,404.0,0.463019,15.8357
33.8447,93.0,1.22545,-0.1229,513.0,0.353513,15.9196
23.4037,92.0,0.857185,-0.28395,348.0,0.0701568,8.08958
26.6487,138.0,0.51057,-0.1415,420.0,0.199745,9.95943
36.4499,81.0,1.09515,-0.2604,295.0,0.00264932,18.3213
34.6745,87.0,1.41065,-0.1014,672.0,1.50789,16.9043
35.0507,167.0,1.03672,-0.2991,380.0,0.0318495,17.7105
25.078,94.0,0.600945,-0.1879,322.0,0.00805501,8.94016
41.8623,47.0,2.35965,-0.19515,683.0,1.75318,26.1295
38.5621,76.0,1.24305,-0.4753,476.0,0.597675,21.5152
27.0165,77.0,1.15064,-0.23635,333.0,0.0221809,10.1906
41.6871,52.0,2.88835,-0.3009,588.0,0.390589,26.8699
35.7979,63.0,1.3423,-0.73125,280.0,0.00180221,16.5244
40.7515,76.0,1.60175,-0.196,712.0,1.07699,27.5805
41.3921,57.0,1.7676,-0.4302,411.0,0.151542,24.6852
28.3081,113.0,0.651265,-0.175,382.0,0.00188827,11.0767
18.5603,81.0,0.548265,-0.13105,305.0,0.0108303,5.78107
38.3744,64.0,1.6448,-0.6833,221.0,0.022004,20.6252
40.6027,62.0,1.63455,-0.15135,541.0,0.188338,24.9533
36.6199,165.0,0.92543,-0.26055,467.0,0.209952,19.9618
36.8413,78.0,1.54363,-0.32585,422.0,0.0576492,19.7486
41.2037,47.0,2.5494,-0.64485,252.0,0.000668207,22.7613
31.3121,79.0,1.01686,-0.4645,230.0,0.0016482,13.1802
37.6005,107.0,1.003,-0.45925,448.0,0.813472,21.2515
29.2424,191.0,0.430125,-0.28965,472.0,0.0637804,11.8409
20.361,131.0,0.409775,-0.1381,401.0,0.183094,6.56383
24.8466,158.0,0.422715,-0.1716,407.0,0.0671764,8.90418
38.0549,172.0,0.87314,-0.18765,700.0,1.92914,22.6394
39.114,58.0,2.2404,-0.4143,569.0,1.40972,22.3395
34.3326,54.0,1.71981,-0.2959,369.0,0.242158,15.4993
16.2444,50.0,0.82743,-0.23615,228.0,0.0181662,4.70112
10.4412,60.0,0.45491,-0.128,220.0,0.011576,2.8219
31.3883,95.0,1.07457,-0.19045,592.0,0.412975,13.3996
37.0904,43.0,2.03355,-1.0563,525.0,0.703199,16.5234
40.9977,43.0,2.3713,-0.69385,533.0,0.293994,21.5553
33.2378,66.0,1.36217,-0.3117,293.0,0.0211096,14.8605
21.2973,60.0,0.910225,-0.27325,201.0,0.000182417,6.88364
23.76,77.0,0.8026,-0.24295,353.0,0.0272945,8.20423
31.8608,84.0,1.12165,-0.1701,583.0,0.990578,13.7717
37.1205,77.0,1.1737,-0.59155,255.0,0.00264306,19.2714
37.57,181.0,0.956065,-0.2531,429.0,0.0843488,21.904
39.0506,43.0,2.4577,-0.14785,576.0,0.297971,20.6699
32.8429,69.0,1.181,-0.1756,416.0,0.245508,14.5599
31.2376,96.0,1.0722,-0.49785,303.0,0.015337,13.3438
19.8154,101.0,0.492825,-0.086,432.0,0.107474,6.32439
33.9288,148.0,1.11773,-0.28075,480.0,0.107093,16.1852
35.1919,145.0,0.94632,-0.5245,356.0,0.0634599,17.9437
23.4647,82.0,0.62644,-0.2212,465.0,0.219173,7.97435
27.9682,65.0,1.06849,-0.3001,280.0,0.00409618,10.5752
39.1045,54.0,1.97865,-0.3113,376.0,0.0439162,21.5464
38.1426,52.0,1.7195,-0.5687,329.0,0.090667,19.1903
36.7967,84.0,1.18287,-0.3855,381.0,0.187292,19.4205
37.8144,70.0,1.8423,-0.25925,303.0,0.0262713,20.9076
40.7234,68.0,1.53935,-0.71975,234.0,0.00218708,24.1865
39.3464,118.0,1.14776,-0.3008,387.0,0.0159431,25.4735
36.0621,79.0,1.63507,-0.28385,568.0,0.470604,18.6123
33.3844,181.0,0.634135,-0.1339,698.0,1.51788,15.4244
38.9453,156.0,0.85415,-0.1316,710.0,1.30014,24.9127
34.5547,88.0,1.0905,-0.1874,528.0,0.460292,16.6307
28.4688,170.0,0.83479,-0.51865,537.0,0.461936,11.1965
34.1153,134.0,0.66426,-0.2003,525.0,0.448774,16.359
35.9847,74.0,1.1631,-0.40475,272.0,0.0305051,17.9148
37.9985,72.0,1.2451,-0.2785,392.0,0.157913,21.0015
34.1133,161.0,0.8818,-0.1601,649.0,0.85433,16.3482
31.5155,130.0,0.79145,-0.3498,343.0,0.00404389,13.7596
30.0382,134.0,0.55563,-0.1211,567.0,0.384081,12.358
36.1703,96.0,1.1706,-0.26205,368.0,0.252242,19.1852
