PCa,Jup,[TRPN],Gncx,"INaCa,SS",CaMKo,[BSL],aCaMK,bCaMK,"tau,diffCa","Tref,v","TRPN50,v","nTm,v","nTRPN,v","kTRPN,v","rs,v","rw,v","Aeff,v","ku,v","beta1,v","beta0,v","gamma,s,v","gamma,w,v","phi,v","ca50,v","nu,v","mu,v"
9.94829e-05,1.15143,0.0479794,0.00199074,0.294963,0.0348316,1.54834,0.0366637,0.000822139,0.260948,149.439,0.378735,1.23381,2.56295,0.0779626,0.219275,0.578962,24.3205,0.0275322,-3.37979,1.43827,0.0121547,0.898613,2.99421,0.837108,9.58843,2.27168
0.000109335,1.40796,0.102177,0.00376176,0.393891,0.028301,1.14103,0.0345335,0.000397794,0.193059,88.6547,0.266187,2.53396,2.13688,0.0709411,0.307776,0.438978,18.1861,0.0277414,-1.9092,2.7639,0.0100765,0.410006,1.17359,0.670622,9.90932,3.90422
8.18681e-05,0.902891,0.0645085,0.00165603,0.333878,0.0347238,1.22532,0.0687204,0.000652545,0.282957,110.216,0.445884,2.21721,2.6989,0.103816,0.237989,0.352648,35.1843,0.0176761,-2.28703,2.27051,0.00651807,0.715789,2.04109,0.455892,4.41144,3.85493
0.000110733,1.32751,0.0558119,0.00298304,0.373334,0.0449185,0.902296,0.0291718,0.000935682,0.135974,134.104,0.476771,1.69014,2.57915,0.0785587,0.169225,0.567903,28.1058,0.0141154,-2.25993,2.63601,0.00567744,0.824721,2.02931,0.657051,9.68847,4.31527
0.000114132,1.31519,0.080308,0.00150361,0.931749,0.0376294,1.48014,0.0402066,0.000987695,0.294208,114.92,0.381187,1.51535,2.62098,0.085047,0.127162,0.415161,27.6879,0.02299,-2.30843,2.14127,0.00824937,0.78088,1.87803,1.11822,8.15841,3.49455
0.000106433,0.745159,0.041265,0.00127128,0.799461,0.0256623,1.5873,0.0568346,0.000998893,0.185112,103.46,0.415925,2.2912,1.95403,0.0724536,0.297484,0.466882,14.2246,0.0134771,-2.15849,2.19122,0.00720469,0.537671,2.14569,0.826152,8.35074,2.71797
0.000146131,1.29672,0.0862763,0.00158631,0.856156,0.072178,1.05076,0.0316397,0.000856575,0.259291,96.234,0.27304,3.04237,2.12367,0.053649,0.240318,0.642124,20.6745,0.0188355,-1.76812,3.1539,0.00595305,0.447103,3.01233,0.933406,4.91194,2.20067
0.00011827,1.18168,0.0795615,0.00224183,0.645718,0.0490669,1.47247,0.0303944,0.000495998,0.228854,119.712,0.231606,1.76956,1.69214,0.0550886,0.133486,0.646937,27.3885,0.0133974,-1.84332,2.99264,0.00757446,0.399932,1.90429,1.0798,5.40452,2.83703
0.000107436,1.30302,0.0975989,0.00127693,0.803447,0.0548226,0.911299,0.054131,0.000937312,0.296079,171.165,0.427587,2.16689,2.53181,0.140352,0.265443,0.369624,25.1112,0.0235778,-2.32544,2.8157,0.00501626,0.658464,2.7514,0.964236,5.48351,2.64812
0.000122641,1.15468,0.0924095,0.00238292,0.316939,0.054284,1.39128,0.056944,0.000800851,0.271815,97.6169,0.373099,2.84827,2.37048,0.0878278,0.363748,0.271429,24.0939,0.0272819,-1.51696,2.16249,0.0115361,0.777739,1.22601,0.609798,3.88656,3.13851
7.50671e-05,1.4133,0.059515,0.00147413,0.802593,0.0343708,0.768318,0.0370375,0.000799203,0.24022,97.4279,0.446205,2.43261,1.88986,0.10815,0.264288,0.439249,30.4875,0.0241998,-2.77592,2.80928,0.00474106,0.745954,2.49427,0.542952,10.3197,1.7325
7.22541e-05,1.20804,0.0669521,0.00143524,0.289583,0.0429385,1.24459,0.0441043,0.000867023,0.14695,110.64,0.383119,2.87602,1.85599,0.0906584,0.12561,0.689136,26.3204,0.0117291,-1.80795,1.47514,0.0121532,0.656337,2.74325,0.938412,6.476,4.35394
6.97103e-05,0.947584,0.0734642,0.0011646,0.378919,0.0384961,0.786384,0.0337041,0.000580299,0.128093,162.717,0.349153,1.83361,1.94795,0.090035,0.207048,0.743317,17.1973,0.0139786,-2.70924,1.93278,0.00915625,0.545967,1.93395,1.19515,8.23248,3.15696
5.85478e-05,1.05274,0.047268,0.00137235,0.470927,0.0295772,0.853122,0.0343139,0.00100292,0.159716,100.607,0.324321,1.98805,2.50349,0.100819,0.171943,0.537641,16.6343,0.0229995,-3.30184,3.38479,0.00504423,0.531642,2.86681,0.421488,6.77523,2.75138
4.86433e-05,1.1925,0.0983175,0.0014051,0.472878,0.0607971,0.593472,0.0456455,0.000675596,0.230583,83.7708,0.520179,2.75794,1.89488,0.0840418,0.221958,0.490676,34.0327,0.0111679,-2.8184,2.16124,0.00558478,0.431354,1.2576,0.43862,6.1487,1.53969
6.18539e-05,1.43225,0.0874964,0.000928393,0.863284,0.0470611,1.02493,0.052735,0.00100763,0.123754,121.971,0.330535,2.45482,2.69629,0.0885013,0.34958,0.530817,20.3272,0.020223,-2.06298,3.06788,0.00851055,0.662469,3.06102,1.1364,6.58507,3.85611
7.80249e-05,0.841986,0.0712743,0.000916729,0.66756,0.0261633,1.21948,0.0680512,0.000529582,0.134977,100.781,0.308719,1.87132,1.76847,0.0615776,0.257231,0.685719,24.982,0.0127198,-3.32847,1.24017,0.00781852,0.908506,2.40677,0.96113,9.18083,2.3401
8.70531e-05,0.811306,0.0661173,0.00135003,0.546963,0.0587969,0.745865,0.0333808,0.000839804,0.226994,67.4245,0.358803,2.58915,2.69852,0.102572,0.159458,0.581952,26.9996,0.0201315,-3.43763,2.26993,0.00465753,0.694834,1.52471,1.19415,6.64741,2.5882
6.21422e-05,1.11341,0.0971792,0.00148117,0.223095,0.0536577,0.6843,0.0371903,0.000578056,0.169788,116.056,0.361125,1.82889,2.12582,0.100419,0.298424,0.567306,34.983,0.0152764,-2.96601,1.57541,0.00569531,0.48458,1.85984,1.14497,7.03973,2.41366
8.18557e-05,1.45165,0.0814777,0.00126341,0.86984,0.0455619,1.30679,0.0345487,0.000724887,0.177741,92.593,0.418738,1.96846,2.83651,0.0974099,0.260397,0.747643,21.6146,0.0268211,-1.63926,2.20865,0.0094463,0.365568,2.67661,0.70289,4.52091,2.69893
9.2772e-05,0.924974,0.0938376,0.000979106,0.558265,0.0497417,1.20531,0.0676196,0.000912972,0.16148,81.7898,0.47755,2.00128,2.59306,0.0918664,0.320251,0.534531,25.7297,0.0149255,-3.4809,2.19936,0.00815519,0.863277,2.84003,0.711699,5.84101,4.47967
0.000140442,1.17661,0.103853,0.00311542,0.226678,0.0580776,1.16331,0.0499265,0.000398803,0.184056,127.145,0.371203,2.25286,2.0634,0.0776379,0.270724,0.609043,31.6229,0.0147969,-2.28006,2.0441,0.00790124,0.677278,1.61133,0.798279,7.8448,2.65663
9.96589e-05,0.894278,0.0509393,0.00188684,0.342946,0.0533271,1.56035,0.0317987,0.000796916,0.218076,86.4719,0.196834,1.79977,1.8789,0.115708,0.314216,0.363385,23.4914,0.0295229,-2.91245,1.81776,0.0106762,0.451859,2.87239,1.0699,4.26652,3.82084
6.60311e-05,1.39958,0.0982914,0.0022242,0.414649,0.0585568,0.695663,0.0552966,0.000900258,0.150625,77.4052,0.379647,1.64799,1.72231,0.148677,0.15046,0.472358,33.1519,0.0157361,-2.25575,2.27605,0.00434173,0.897479,1.46933,1.0243,3.69062,3.93081
6.6805e-05,1.07581,0.0984951,0.00150816,0.494878,0.0475913,1.02109,0.0370197,0.000671855,0.255869,116.825,0.32357,2.29312,1.9713,0.0789747,0.370744,0.458766,18.5775,0.0272352,-1.35817,1.70607,0.0086359,0.433858,3.01959,0.889737,6.88796,2.7651
0.000132075,1.07307,0.0697648,0.00209444,0.304675,0.0339286,1.3692,0.0532605,0.000885301,0.146139,151.414,0.197935,1.97711,2.24896,0.143735,0.20232,0.285598,33.2104,0.0216027,-1.7691,2.19132,0.00589309,0.77634,2.52554,0.94605,5.85002,4.01515
6.83197e-05,1.27523,0.0963349,0.00115172,0.677172,0.0481866,0.924173,0.0252113,0.000464675,0.144706,148.893,0.322135,2.02722,1.93457,0.0541237,0.281624,0.622309,31.6778,0.0304085,-1.53942,3.07862,0.00527816,0.807616,1.99497,0.716536,6.21254,4.36056
8.55446e-05,0.600964,0.0499579,0.00123951,0.975121,0.0391115,1.19107,0.0469717,0.000889767,0.107712,100.913,0.47657,1.03976,2.36409,0.130981,0.284163,0.273682,24.3299,0.0255325,-2.32979,2.31817,0.00601815,0.886238,2.15179,1.11117,7.57908,2.54064
0.00011922,1.44911,0.0761721,0.00255653,0.62444,0.0387409,0.971501,0.0552511,0.000889816,0.27907,66.4877,0.262451,2.30698,2.85788,0.0583461,0.182819,0.508747,18.4318,0.0134577,-2.90152,2.486,0.006239,0.615809,2.2392,0.448984,6.26863,3.45236
0.000107095,1.41043,0.104785,0.00317454,0.296065,0.0574887,1.04639,0.0390283,0.000533736,0.223574,153.833,0.415178,2.83941,2.76258,0.0712991,0.13508,0.747153,21.3976,0.0131505,-1.90345,1.91775,0.00513735,0.49024,1.4114,0.63877,6.98525,2.80093
0.000136843,1.14247,0.0917547,0.00212326,0.793566,0.0347348,1.68175,0.0632102,0.000624917,0.206339,66.9324,0.271671,2.78278,1.57207,0.126569,0.17831,0.63003,17.5391,0.02271,-2.9844,1.85079,0.00919416,0.908983,2.33423,0.865067,4.18256,3.03113
0.000136097,1.11647,0.102238,0.00167887,0.752187,0.0623395,0.890027,0.0293593,0.000508991,0.289641,92.0842,0.473231,2.06158,2.40795,0.0689922,0.270802,0.48646,26.602,0.0236539,-2.8682,2.38249,0.00614092,0.641509,1.14529,0.958598,9.17268,3.26914
6.49804e-05,0.956907,0.103889,0.00100321,0.538384,0.0521363,0.967688,0.0532788,0.000624635,0.234045,159.889,0.510964,2.56264,1.88494,0.0722849,0.136282,0.537842,33.3035,0.0124434,-2.073,1.91205,0.0106022,0.401819,2.49396,0.548055,9.23791,2.23244
7.79927e-05,0.799447,0.0517264,0.00103593,0.875466,0.0399289,1.1269,0.0312996,0.000385952,0.23052,64.0418,0.493332,2.70964,2.65127,0.0603525,0.142874,0.389538,32.0359,0.011757,-1.66674,1.77678,0.00566167,0.346693,1.51602,0.611119,4.89256,3.18498
8.43438e-05,1.30947,0.0923198,0.00150372,0.815159,0.045647,1.42806,0.0337342,0.000761195,0.289398,81.134,0.40996,2.55583,2.14242,0.0525376,0.278471,0.531602,21.3713,0.0292564,-2.51582,3.04394,0.00612852,0.90166,2.34468,0.73333,8.39441,2.96894
0.00014157,0.984704,0.0769739,0.00257749,0.312748,0.0398231,0.822906,0.0557218,0.000812916,0.190446,160.156,0.334402,2.30998,1.93716,0.0693227,0.307147,0.625526,34.3717,0.0161902,-3.21585,2.06774,0.0103761,0.558462,1.69729,0.838722,6.29648,2.54857
0.000123682,1.07759,0.0897373,0.00180409,0.969849,0.0448627,1.41859,0.0579575,0.000497086,0.14305,141.209,0.495487,2.26222,2.74866,0.127713,0.223319,0.450261,29.8982,0.0145295,-1.73579,2.67498,0.0093558,0.363475,2.32067,0.519782,3.59887,3.46963
8.58738e-05,1.26775,0.0705346,0.00147571,0.752657,0.0506268,1.57756,0.0551708,0.000948799,0.157549,144.871,0.479435,2.1606,2.33967,0.13931,0.317407,0.279025,19.9602,0.0225714,-1.86918,2.44111,0.0112254,0.397137,3.01847,0.587458,7.3047,2.72734
0.000142942,1.22767,0.104811,0.00400058,0.355854,0.0437973,0.984398,0.0589821,0.000924615,0.228831,90.1567,0.302447,2.07481,2.60731,0.143318,0.148264,0.332612,33.82,0.0190887,-3.17425,1.93254,0.00725507,0.43784,3.0265,0.564809,5.59089,2.36504
0.000118754,0.829095,0.0721267,0.00129058,0.250318,0.0449475,1.53656,0.0426839,0.000994818,0.158183,163.7,0.28264,3.0088,2.04195,0.122689,0.125329,0.337431,13.7602,0.0175739,-2.14658,2.16592,0.0106707,0.553689,2.61953,0.755583,5.03755,3.21185
0.000104883,1.34325,0.0981301,0.00163673,0.375955,0.0366789,0.866865,0.0567848,0.000922164,0.277439,94.6332,0.482906,2.9633,2.31828,0.0535014,0.321046,0.63565,33.6996,0.0295742,-2.26171,3.1461,0.00647134,0.432539,1.67934,0.733711,10.1085,3.12747
8.78648e-05,0.76963,0.0658152,0.00102174,0.25271,0.0354173,0.85434,0.0573839,0.00083521,0.131096,137.095,0.347332,2.42745,1.99667,0.118197,0.223614,0.731402,36.7149,0.0306892,-3.36131,1.48964,0.00569931,0.776729,2.65081,0.992937,7.81692,4.27114
0.000106793,1.45452,0.0861696,0.00241824,0.454044,0.0348349,1.56947,0.0399357,0.000427813,0.161515,89.1196,0.175605,2.1129,2.55497,0.0658983,0.295165,0.545735,16.0292,0.0308771,-3.47534,2.73691,0.0115491,0.50574,1.60306,0.961545,6.12853,2.99138
0.00010375,0.731196,0.0569433,0.00231159,0.391691,0.0260291,0.803174,0.0426065,0.000928217,0.15094,179.164,0.178827,1.54607,2.61821,0.13418,0.132361,0.745654,20.0598,0.0128027,-3.00797,2.53871,0.0108623,0.869386,3.07861,0.895628,3.55319,3.70499
0.000136999,0.920575,0.0847187,0.00171095,0.281997,0.0402464,1.22537,0.0451826,0.000412769,0.181467,64.4522,0.444573,1.74272,2.67786,0.0770199,0.313539,0.556718,13.1921,0.0291705,-2.14041,1.88494,0.00616825,0.817258,2.68416,0.637219,5.66966,3.01041
0.000132067,1.33354,0.0878535,0.00219471,0.443048,0.0430838,0.88933,0.0333501,0.00091282,0.107242,136.16,0.280874,1.83641,2.19123,0.106023,0.211155,0.292814,21.1671,0.0151518,-1.52463,2.72092,0.00531155,0.425064,1.12748,0.750547,10.2474,3.16474
0.000100037,1.02226,0.0874647,0.00232986,0.46484,0.044019,1.29336,0.0467194,0.000905362,0.127428,72.5666,0.319501,1.38224,2.30766,0.132301,0.169691,0.314827,36.4587,0.0199165,-2.87595,3.22552,0.00558904,0.867412,2.34711,1.10017,7.64547,2.00566
7.59259e-05,1.04691,0.0578433,0.00154825,0.693609,0.0264691,0.809084,0.0624983,0.000737127,0.131706,83.7623,0.308366,1.93239,2.66512,0.0999297,0.258724,0.717885,18.1153,0.0154542,-2.81792,1.75398,0.0110563,0.492331,2.34305,0.854835,7.12014,3.13856
0.000127986,1.31781,0.0826714,0.0018898,0.428611,0.0679823,1.46369,0.0392141,0.000999943,0.164656,60.8439,0.334626,2.52572,1.38635,0.0879942,0.260455,0.431188,28.045,0.0249084,-3.40217,3.28002,0.00806313,0.897999,3.0754,0.792702,10.2336,1.81026
0.000115349,1.16359,0.0695576,0.00191283,0.583309,0.0330693,1.68012,0.0701431,0.000471635,0.132063,167.154,0.329352,1.96648,1.76143,0.0754871,0.345802,0.721734,29.6429,0.030353,-2.32042,1.32822,0.0112558,0.433969,1.61635,0.869741,8.04734,3.06081
0.000132717,0.570005,0.0472645,0.00169997,0.537719,0.0340924,0.873709,0.0579939,0.000751879,0.123026,156.43,0.477606,1.89225,2.4762,0.127664,0.16692,0.565294,30.1391,0.024164,-1.97073,1.77358,0.00770189,0.723677,2.25903,0.467816,7.58678,3.72293
0.000102372,1.21551,0.0791113,0.00142791,0.528294,0.0576725,1.57079,0.0355022,0.000511754,0.16184,69.2121,0.195164,2.66545,2.05047,0.09054,0.220834,0.312636,34.2579,0.0203273,-1.88287,2.98229,0.0109192,0.615171,2.56197,0.656324,5.95841,3.26006
0.00013243,1.40792,0.102631,0.00165179,0.512501,0.0448755,0.782868,0.0569033,0.000581223,0.168274,172.217,0.278348,1.4721,2.43304,0.0870221,0.293025,0.510751,22.8568,0.0112037,-2.85989,3.34763,0.00734513,0.898375,1.95676,1.08044,5.97542,2.53911
0.000137981,1.06096,0.0923519,0.00248251,0.752114,0.0300494,0.618162,0.0608794,0.000870101,0.264487,145.493,0.446728,2.76926,2.42173,0.114785,0.235745,0.497108,24.8679,0.0125555,-2.9677,2.69139,0.00614986,0.783766,1.40164,0.541363,3.89386,3.19506
7.88622e-05,0.963608,0.0881648,0.00245289,0.300659,0.0348037,0.923659,0.0622536,0.000566848,0.127959,156.076,0.234747,1.97351,2.03824,0.0883304,0.220707,0.471603,21.2296,0.0176469,-1.43605,2.58434,0.00632749,0.335747,2.16231,1.08634,9.41373,4.04389
0.000108506,1.01331,0.092715,0.00176539,0.328954,0.0577616,0.780117,0.0459308,0.00101665,0.249407,62.959,0.434494,1.10677,2.01093,0.0929762,0.309156,0.40649,32.82,0.0305962,-2.41487,2.6994,0.00430567,0.545392,1.57708,0.914597,4.81329,3.84197
0.000112951,1.23326,0.0835869,0.00205802,0.268075,0.0361472,0.926256,0.0604212,0.000624688,0.253767,126.465,0.337646,2.28308,2.32983,0.0630112,0.131385,0.575382,23.8023,0.021747,-3.40668,2.24118,0.00651603,0.423972,2.79479,0.906957,5.72131,3.93826
0.000118354,1.25445,0.0969758,0.00207389,0.636112,0.0494474,1.42507,0.0551792,0.000812596,0.15037,100.41,0.477117,2.81362,1.97553,0.111277,0.352238,0.719954,18.042,0.0265461,-2.72994,2.42437,0.0114767,0.792132,1.79036,0.740694,10.124,2.51767
8.2482e-05,1.14273,0.0869049,0.00110167,0.985438,0.0357993,0.753361,0.043353,0.000451816,0.143299,111.768,0.222609,1.87934,2.06832,0.0553999,0.360508,0.393827,15.0278,0.0214432,-2.09294,1.48797,0.00699113,0.505814,2.15503,0.786749,9.88117,3.01537
0.000112732,0.511244,0.097044,0.00119344,0.811981,0.0709001,0.854735,0.0582325,0.000852071,0.271887,179.337,0.503201,2.49918,1.49456,0.0694526,0.32605,0.495921,21.5924,0.0232867,-3.17478,1.15669,0.0120409,0.33477,2.13908,0.728798,5.70015,2.95749
0.000138129,0.95388,0.0533284,0.00226735,0.352624,0.0301584,1.42025,0.0652433,0.000804068,0.27085,136.634,0.374762,2.14946,2.65179,0.0701317,0.209813,0.382319,33.6374,0.0230113,-3.19667,1.79698,0.00980124,0.495975,2.60975,0.46149,9.18727,3.43022
0.000118066,1.34286,0.0924075,0.00273474,0.532953,0.0408862,0.904526,0.048743,0.000599005,0.150039,163.848,0.211803,1.90275,1.95574,0.105691,0.219183,0.671792,24.5931,0.0157266,-2.06749,1.96734,0.00882475,0.798864,1.72314,0.939058,4.69972,3.42895
0.000114437,0.951386,0.104401,0.00188565,0.374308,0.0502113,1.3226,0.0371124,0.000748268,0.237631,107.482,0.361977,2.98638,1.41201,0.0989707,0.283668,0.470682,14.3155,0.0235396,-2.41686,2.21353,0.00665987,0.847636,2.67797,1.07679,7.98876,2.60527
0.000117416,1.34476,0.0738405,0.00329255,0.245423,0.0520558,0.738288,0.0471984,0.000519247,0.251659,85.7833,0.368295,2.63534,2.94493,0.105732,0.285951,0.449419,14.1873,0.0286786,-1.8143,2.27234,0.0123692,0.806744,1.40059,0.553353,8.07995,2.66237
8.96373e-05,1.39439,0.0815603,0.00163578,0.959241,0.0371645,0.594233,0.048126,0.000655294,0.2263,72.521,0.46873,1.74937,2.69325,0.11541,0.298196,0.32165,25.8259,0.0197162,-1.64988,1.33912,0.00710645,0.332773,1.14713,0.48153,6.63027,1.95008
8.30624e-05,0.745299,0.104197,0.00089651,0.288237,0.0579182,0.805259,0.0307429,0.000439295,0.241455,91.5339,0.300836,1.98144,2.03784,0.109911,0.146012,0.417731,18.7274,0.0112552,-1.93763,1.40209,0.00592903,0.520625,2.1485,0.775153,4.23875,3.91062
0.000132107,1.28942,0.0767022,0.00231423,0.490554,0.0342267,1.40152,0.0634802,0.000896209,0.268294,77.6194,0.359019,2.86485,2.78402,0.12222,0.162185,0.278914,20.1766,0.0173362,-1.89525,1.3467,0.00940992,0.900525,1.66015,0.918813,7.0156,1.79475
0.000112599,1.34121,0.0997359,0.00168272,0.604629,0.046012,1.26677,0.0504006,0.000539178,0.205543,132.611,0.260706,1.99962,1.91364,0.0755314,0.239483,0.277848,36.6896,0.0156035,-3.02248,1.87529,0.00742415,0.889859,1.89638,0.982322,9.58576,3.23303
8.34547e-05,1.05175,0.0871345,0.00176538,0.566009,0.0581086,1.43151,0.0415768,0.000969189,0.148959,143.287,0.283731,1.91511,1.69033,0.132817,0.318365,0.416192,26.8167,0.0183227,-1.29652,3.35593,0.00674259,0.914809,2.20343,1.00951,5.88249,2.48285
6.64024e-05,1.28543,0.0662341,0.000945179,0.606404,0.0383865,1.48739,0.0672675,0.000948915,0.197401,155.553,0.394274,2.97286,1.77053,0.0942306,0.137443,0.512273,26.8044,0.0159461,-2.97111,2.31614,0.00587706,0.633747,2.66799,0.727156,6.07982,2.37582
6.96218e-05,1.01865,0.0435953,0.00141622,0.37541,0.0368639,0.997764,0.0707703,0.00098197,0.152594,117.509,0.339259,1.81867,1.44641,0.087442,0.32923,0.441756,34.358,0.014452,-2.27313,1.47107,0.00914391,0.605112,2.82066,1.13257,6.77955,3.3349
4.15284e-05,1.16371,0.0791929,0.00147205,0.363126,0.0470239,0.805604,0.0639225,0.00085263,0.171131,67.1462,0.343882,1.09503,2.41615,0.0934695,0.277036,0.43567,18.0186,0.0113634,-2.7686,2.09463,0.00506011,0.657326,1.86479,0.720232,10.0741,4.17699
6.13367e-05,0.961193,0.0754595,0.00106197,0.574821,0.0329643,1.26561,0.0590088,0.000765077,0.212343,128.756,0.254749,2.51053,1.81873,0.10422,0.295202,0.747468,37.466,0.0250283,-3.47304,2.16526,0.0121886,0.918265,1.82899,0.808127,5.64789,3.33815
9.11642e-05,0.896785,0.072114,0.0015771,0.332151,0.0318545,1.14016,0.0369391,0.00084085,0.270092,161.307,0.480901,1.44054,2.19859,0.0951549,0.33425,0.527647,35.8349,0.0177125,-3.31286,1.28021,0.0115525,0.659472,2.72277,0.740587,8.93958,3.37251
0.000145948,1.30877,0.0855664,0.00189824,0.511408,0.0424516,1.58517,0.0288282,0.000998502,0.257517,86.0831,0.407518,1.70808,1.71119,0.0894097,0.362889,0.466107,31.2239,0.0181531,-2.97066,2.80091,0.00784721,0.604179,2.05232,1.06488,9.39685,3.46789
0.000125523,0.828168,0.0820233,0.00126175,0.921777,0.0317522,1.4137,0.043502,0.000483031,0.249653,81.5082,0.383316,1.97491,2.54921,0.0955237,0.155113,0.325162,15.9608,0.0270175,-1.23793,3.27048,0.0086674,0.467375,2.28573,0.735827,7.53486,3.43615
0.000133475,1.33412,0.0913613,0.00145946,0.9935,0.0662291,1.29151,0.0401339,0.00101401,0.233378,156.378,0.48152,2.89271,1.88818,0.0591868,0.145093,0.727439,18.1172,0.0166448,-3.40564,1.85204,0.0102762,0.414141,2.86485,1.04537,6.21943,3.73548
8.0039e-05,0.938656,0.0909423,0.000935424,0.357653,0.0653414,0.963062,0.0522638,0.000694012,0.24566,135.964,0.474151,2.34609,2.30029,0.12453,0.211868,0.641241,24.8926,0.0167293,-1.77454,2.26915,0.00455693,0.411722,3.31227,0.769469,10.3264,3.15576
0.000127846,1.46517,0.0734605,0.00170138,0.699123,0.0293875,1.53414,0.034676,0.000912557,0.215551,147.127,0.344126,2.1755,2.09734,0.136416,0.288271,0.577704,22.7299,0.0106008,-1.98018,2.45724,0.00695409,0.459037,2.45086,0.967819,8.91324,2.02764
8.37152e-05,1.25042,0.0589519,0.00132442,0.815634,0.0346826,1.17681,0.048972,0.000964301,0.197519,67.4371,0.333074,1.57766,2.10482,0.133552,0.248101,0.59089,33.7552,0.0169931,-3.49905,3.00904,0.00958727,0.391093,1.71371,0.773307,5.05686,2.86938
0.000146082,0.573128,0.0806029,0.00125625,0.448194,0.0729698,1.48107,0.0272358,0.000903226,0.222482,100.324,0.410905,1.49971,2.54824,0.0519592,0.146949,0.608079,32.7872,0.0217998,-1.7418,2.69415,0.0109404,0.542303,2.33933,1.07646,7.44901,2.47593
0.000102553,1.04072,0.0976044,0.00132355,0.916843,0.0285971,1.08733,0.0647825,0.000866228,0.21826,94.0526,0.334307,2.56904,2.5005,0.137333,0.189039,0.488776,30.2007,0.0275088,-2.04495,2.02126,0.00479772,0.355372,1.5262,0.963141,4.01134,2.29849
8.4624e-05,1.41491,0.086968,0.00215328,0.57262,0.0419714,0.7445,0.0462151,0.000501916,0.205148,95.2317,0.442589,1.20286,2.54089,0.133988,0.32229,0.369646,15.3739,0.0293623,-2.90346,1.71733,0.00690768,0.52999,1.61148,1.11752,10.4043,3.12305
8.2931e-05,0.882383,0.0464099,0.00114428,0.703223,0.0371944,1.5581,0.0728539,0.000696174,0.204464,167.952,0.175828,2.73651,2.61513,0.120772,0.148837,0.662903,17.9948,0.0160319,-1.43819,2.88606,0.00586247,0.808155,1.13205,1.07216,8.68382,2.83626
0.000143865,0.755615,0.0596635,0.00186879,0.451344,0.0440498,1.41182,0.0377449,0.000938303,0.109564,63.2904,0.308781,2.43377,1.65527,0.138602,0.217794,0.536202,25.853,0.02291,-3.31877,2.70636,0.00441836,0.620365,2.3321,0.746964,8.28798,2.2519
0.000124572,0.645605,0.0963327,0.00211767,0.206701,0.049989,0.580757,0.0441374,0.000458963,0.127652,175.9,0.520823,1.68888,2.50126,0.0586659,0.236823,0.436442,18.755,0.0221207,-2.45056,3.10077,0.0120824,0.532288,2.43784,1.10053,9.19244,2.2829
9.99839e-05,1.34255,0.100255,0.00148529,0.600314,0.036742,1.19094,0.0494709,0.000638747,0.229753,122.092,0.329291,2.08087,2.29994,0.148435,0.20509,0.655498,20.4297,0.0133149,-2.97506,1.46541,0.00910382,0.897202,2.81752,0.806093,9.23577,2.87115
9.02035e-05,1.41769,0.0824359,0.00283884,0.248117,0.0466558,1.5754,0.0641667,0.000603682,0.140315,125.637,0.433807,2.44939,1.44962,0.0561269,0.33258,0.376496,21.242,0.0240649,-2.38722,2.2608,0.00693085,0.474108,2.99024,0.962875,10.11,2.07054
