"Tpeak,a","TTP,t,a","dT/dtMax,a","dT/dtMax,a","Tdur,a","Trest,a"
73.379,128.0,2.4257,-0.2903,561.0,0.520127
58.9713,60.0,3.0577,-0.21245,526.0,0.27414
139.432,59.0,6.6673,-1.7094,166.0,6.88053e-05
49.5804,63.0,2.03195,-0.56555,178.0,0.0001617
139.505,64.0,6.0217,-0.7951,297.0,0.254524
50.878,125.0,1.0702,-0.3227,420.0,0.0201623
30.8594,82.0,0.8466,-0.2159,311.0,0.0781475
33.5598,110.0,0.731,-0.19105,356.0,0.0208127
113.711,163.0,1.83655,-0.61195,505.0,0.126269
98.0108,79.0,5.34645,-1.1083,280.0,0.00197615
52.2996,57.0,2.30785,-0.40815,266.0,0.08826
45.6935,98.0,1.26295,-0.29585,318.0,0.00943366
31.0149,66.0,1.1514,-0.28205,226.0,0.022496
113.337,59.0,5.42445,-0.6342,276.0,0.0168264
114.341,133.0,2.9859,-0.48095,536.0,0.679142
52.6584,54.0,2.57,-0.42605,230.0,0.00921937
84.3545,85.0,2.71935,-0.3332,470.0,0.552968
10.1532,57.0,0.455345,-0.12912,183.0,4.12471e-05
11.5093,66.0,0.419765,-0.124565,218.0,0.000648001
107.555,81.0,3.5893,-0.33335,562.0,1.15227
61.7742,51.0,3.2233,-0.2713,327.0,0.0507381
107.951,73.0,3.5773,-1.26065,182.0,0.000223907
117.909,99.0,3.99615,-0.5359,482.0,1.52673
83.3701,85.0,2.8306,-0.43595,348.0,0.208
103.877,148.0,1.8372,-0.67985,416.0,0.0252305
80.1666,75.0,3.54535,-0.4862,366.0,0.0499766
50.792,79.0,1.50755,-0.2716,320.0,0.121307
95.2543,74.0,3.5495,-0.36225,442.0,1.05652
157.257,91.0,5.0141,-0.8625,453.0,1.2442
131.355,52.0,7.37765,-1.1768,192.0,0.00281175
13.6732,103.0,0.32327,-0.073495,369.0,0.0441593
66.5039,119.0,1.98689,-0.51045,343.0,0.00110012
74.9373,65.0,3.37885,-0.47155,302.0,0.0315266
16.3389,82.0,0.440945,-0.1314,395.0,0.0716271
27.2153,68.0,0.98405,-0.28205,204.0,0.000506389
91.3834,64.0,3.9838,-0.5158,274.0,0.00792079
65.7697,61.0,2.5739,-0.71575,205.0,0.0232138
101.554,79.0,3.25305,-0.74355,253.0,0.0253314
78.7128,57.0,4.13295,-0.4922,244.0,0.0106619
84.9893,72.0,2.8509,-1.1564,173.0,0.000198825
93.4649,116.0,2.289,-0.7683,336.0,0.00484914
70.2386,66.0,4.07605,-0.5595,304.0,0.00757957
71.5186,117.0,1.53675,-0.2757,519.0,0.802977
88.619,147.0,2.2834,-0.3616,611.0,0.358245
56.8317,87.0,1.54745,-0.27225,370.0,0.143967
69.9136,68.0,2.67005,-0.28725,379.0,0.161661
59.575,125.0,1.1397,-0.3875,397.0,0.173744
89.0396,57.0,4.02445,-0.8598,208.0,0.0122104
109.786,60.0,4.61345,-0.61665,281.0,0.0647176
57.8889,157.0,1.21081,-0.32765,452.0,0.0309894
76.9347,82.0,2.48185,-0.50695,276.0,0.000364729
147.821,150.0,4.54395,-0.74545,547.0,0.477344
77.7038,65.0,3.43615,-0.3647,365.0,0.26475
85.2697,74.0,4.28485,-0.4072,470.0,0.265065
28.2436,126.0,0.4942,-0.113,518.0,0.155514
110.535,64.0,4.46975,-0.57935,284.0,0.120968
